,contract,TIN_of_supplier,TIN_of_purchaser,Price,Address_of_supplier,Address_of_purchaser
772,32211267893,6310000026,7714783092,6037072.67,Самара,Москва
773,32211598417,6310000026,6312110828,1207612.24,Самара,Самара
774,32008933939,6316031581,1655063821,399090300.0,Пуровский,Казань
775,32009039432,6316031581,1655063821,176169986.1,Пуровский,Казань
776,32008995689,6320005915,7743945541,6350400.0,Тольятти,Москва
777,32009506306,6320005915,6315800040,2070000.0,Тольятти,Самара
778,32110374256,6450925977,7714734225,400000.0,Саратов,Междуреченск
779,32110484268,6450925977,6454038461,219587.95,Саратов,Саратов
780,32110520673,6450925977,6454038461,414528.37,Саратов,Саратов
781,32211486418,6450925977,6454038461,49762389.9,Саратов,Саратов
782,32211702744,6450925977,6454038461,22132335.56,Саратов,Саратов
783,32009421564,6608003013,6625039965,390000.0,Екатеринбург,Первоуральск
784,32110431556,6608003013,6501161401,13330000.0,Екатеринбург,Южно-Сахалинск-Сахалинск-Сахалинск
785,32211292364,6608003013,6501161401,37500000.0,Екатеринбург,Южно-Сахалинск-Сахалинск-Сахалинск
786,32211479923,6608003013,6501161401,200000000.0,Екатеринбург,Южно-Сахалинск-Сахалинск-Сахалинск
787,32008784693,6612005052,6612006850,310278.45,Каменск,Каменск
788,32009406164,6612005052,7729314745,2259568.24,Каменск,Москва
789,32009553554,6612005052,7729314745,2062803.76,Каменск,Москва
790,32110541006,6623000680,7717096620,168029.05,Нижний Новгород Новгород Новгород,Москва
791,32110541008,6623000680,7717096620,168029.05,Нижний Новгород Новгород Новгород,Москва
792,32110541010,6623000680,7717096620,171091.93,Нижний Новгород Новгород Новгород,Москва
793,32110541012,6623000680,7717096620,171091.93,Нижний Новгород Новгород Новгород,Москва
794,32009604044,6623074298,8904042048,476000.0,Москва,Новый Уренгой Уренгой Уренгой
795,32009109358,6623114536,4705006785,4269489.27,Верхняя,Гатчинский
796,32009211501,6623114536,7701024933,7415712.77,Верхняя,Москва
797,32009374972,6623114536,7813341546,2328674.88,Верхняя,Санкт-Петербург-Петербург-Петербург
798,32009399043,6623114536,2902058531,7570000.0,Верхняя,Северодвинск
799,32009682705,6623114536,4705006785,25238448.0,Верхняя,Гатчинский
800,32009706380,6623114536,2902058531,8983000.0,Верхняя,Северодвинск
801,32009782108,6623114536,4705006785,15660955.2,Верхняя,Гатчинский
802,32110233642,6623114536,7701024933,3615796.8,Верхняя,Москва
803,32110233680,6623114536,7701024933,1239701.76,Верхняя,Москва
804,32110459274,6623114536,4705006785,823632.0,Верхняя,Гатчинский
805,32211456833,6623114536,4705006785,43758240.36,Верхняя,Гатчинский
806,32009842419,6646009256,6627012077,251479.87,Ревда,Ревда
807,32110026627,6646009256,6604017216,3000000.0,Ревда,Березовский
808,32110027118,6646009256,6604017216,15000000.0,Ревда,Березовский
809,32008961347,6658388288,4250001163,4379164.0,Екатеринбург,Березовский
810,32009010772,6658388288,3301025780,259672.58,Екатеринбург,Александровский
811,32009055652,6658388288,3808069986,4900000.0,Екатеринбург,Иркутск
812,32109994743,6658388288,5407479629,8192273.49,Екатеринбург,Новосибирский
813,32110386413,6658388288,7714734225,4443220.0,Екатеринбург,Междуреченск
814,32211308951,6658388288,3808069986,4000000.0,Екатеринбург,Иркутск
815,32211562189,6658388288,5190400349,55000000.0,Екатеринбург,Мурманск
816,32211566736,6658388288,5190400349,134459000.0,Екатеринбург,Мурманск
817,32211735645,6658388288,6315376946,1665857.84,Екатеринбург,Тюмень
818,32211760928,6663003800,6608001915,1996726.61,Екатеринбург,Екатеринбург
819,32009385461,6665002150,7701024933,4577490.53,Каменск,Москва
820,32009468844,6665002150,7701024933,1662135.88,Каменск,Москва
821,32009684392,6665002150,7701024933,15500000.0,Каменск,Москва
822,32110158706,6665002150,7701024933,2000000.0,Каменск,Москва
823,32009496435,6670381056,6670364607,169330.0,Екатеринбург,Екатеринбург
824,32211572312,6671197148,6608001915,4794972.0,Екатеринбург,Екатеринбург
825,32211668391,6671197148,6608001915,2428397.0,Екатеринбург,Екатеринбург
826,32211676366,6671197148,6608001915,1820454.0,Екатеринбург,Екатеринбург
827,32211689197,6671197148,1435167374,222670.6,Екатеринбург,Якутск
828,32211699732,6671197148,1435029085,4857000.0,Екатеринбург,Якутск
829,32211759062,6671197148,2221064060,1256256.77,Екатеринбург,Барнаул
830,32211785338,6671197148,8611004998,1402400.0,Екатеринбург,Белоярский
831,32008843083,6686108528,6608001915,3180880.0,Екатеринбург,Екатеринбург
832,32008953364,6686108528,7722245108,595815.0,Екатеринбург,Челябинск
833,32109925700,6829012680,6729018286,500000.0,Тула,Смоленск
834,32109997238,6829012680,4826005793,750000.0,Тула,Липецк
835,32110088572,6829012680,2311008207,1540000.0,Тула,Краснодар
836,32110342505,6829012680,4826012416,1281080.9,Тула,Липецк
837,32110745226,6829012680,4826012416,11171729.36,Тула,Липецк
838,32110874815,6829012680,5753000714,200000.0,Тула,Орёл
839,32110964857,6829012680,6731010301,6700328.95,Тула,Смоленск
840,32110964900,6829012680,6731010301,8039442.24,Тула,Смоленск
841,32110964924,6829012680,6731010301,118668.96,Тула,Смоленск
842,32110987401,6829012680,5751028520,1650000.0,Тула,Орёл
843,32110987760,6829012680,5751028520,420000.0,Тула,Орёл
844,32110998023,6829012680,6832035775,2116092.0,Тула,Тамбов
845,32211024484,6829012680,6730014007,831200.0,Тула,Смоленск
846,32211028465,6829012680,4824033386,950000.0,Тула,Липецка
847,32211041660,6829012680,4826005793,750000.0,Тула,Липецк
848,32211084069,6829012680,3666028847,1300000.0,Тула,Воронеж
849,32211086827,6829012680,6730056159,450500.0,Тула,Смоленск
850,32211193513,6829012680,2311008207,2200000.0,Тула,Краснодар
851,32211538470,6829012680,7111003056,5000000.0,Тула,Алексин
852,32211636360,6829012680,5752049900,1821867.79,Тула,Орёл
853,32211636373,6829012680,5752049900,3393189.12,Тула,Орёл
854,32211876820,6829012680,6731010301,3872840.45,Тула,Смоленск
855,32211902023,6829012680,5753000714,200000.0,Тула,Орёл
856,32211616995,6901067107,7703702341,4021807.1,Москва,Москва
857,32211617177,6901067107,7703702341,4021807.1,Москва,Москва
858,32211748471,6901067107,4826052440,2819922.64,Москва,Грязинский
859,32211866466,7017005289,5528201579,1048591.32,Томск,Омский
860,32211866510,7017005289,5528201579,2929925.34,Томск,Омский
861,32009827908,7107049989,7128002692,4338518.14,Тула,Киреевский
862,32109948269,7107049989,7102000154,10648903.2,Тула,Тула
863,32110022899,7107049989,7111003056,59573606.4,Тула,Алексин
864,32110677934,7107049989,7126012960,91677.39,Тула,Заокский
865,32110678470,7107049989,7126012960,564872.02,Тула,Заокский
866,32110953926,7107049989,7128002692,3865591.56,Тула,Киреевский
867,32110962080,7107049989,7128002692,4581552.8,Тула,Киреевский
868,32110988969,7107049989,7111003056,42271842.48,Тула,Алексин
869,32211063932,7107049989,7102000154,10955741.03,Тула,Тула
870,32211518175,7107049989,7128002692,1064400.0,Тула,Киреевский
871,32009167714,7118018781,5836631600,939727.94,Ярославль,Пенза
872,32109885993,7118018781,4028059805,1500000.0,Ярославль,Калуга
873,32110110265,7118018781,3123088748,979371.25,Ярославль,Яковлевский
874,32110155726,7118018781,5751028520,131157.0,Ярославль,Орёл
875,32110283696,7118018781,4025020133,999941.45,Ярославль,Обнинск
876,32110348610,7118018781,4025020133,803835.2,Ярославль,Обнинск
877,32110475392,7118018781,5751028520,271692.8,Ярославль,Орёл
878,32110837361,7118018781,3627019599,211273.0,Ярославль,Россоши
879,32211027897,7118018781,4028059805,945305.5,Ярославль,Калуга
880,32211151184,7118018781,6345012488,2500000.0,Ярославль,Москва
881,32211329939,7118018781,3605000114,500000.0,Ярославль,Бутурлиновка
882,32211621390,7118018781,3627019599,943532.68,Ярославль,Россоши
883,32211626921,7118018781,5752049900,557023.4,Ярославль,Орёл
884,32211642946,7118018781,5752049900,820308.8,Ярославль,Орёл
885,32110628460,7327077188,2608004309,1744200.0,Ульяновск,Ипатовский
886,32110815963,7327077188,2626019428,2793000.0,Ульяновск,Ессентуки
887,32110824832,7327077188,2614003568,3806650.0,Ульяновск,Нефтекумский
888,32110958106,7327077188,2609008514,4669250.0,Ульяновск,Киров
889,32111004510,7327077188,2635014240,11787600.1,Ульяновск,Ставрополь
890,32211150829,7327077188,2603006020,2012100.0,Ульяновск,Андроповский
891,32109931339,7404056114,7456039550,1169379.9,Челябинск,Магнитогорск
892,32211016916,7404056114,7456039550,1256800.0,Челябинск,Магнитогорск
893,32008798109,7445042181,3808118560,0.0,Магнитогорск,Иркутск
894,32009465418,7445042181,2466137893,975735.0,Магнитогорск,Красноярск
895,32110036105,7445042181,7811144648,36754560.12,Магнитогорск,Санкт-Петербург-Петербург-Петербург
896,32110685043,7445042181,3808069986,1300000.0,Магнитогорск,Иркутск
897,32110825033,7445042181,7802063047,3978720.0,Магнитогорск,Санкт-Петербург-Петербург-Петербург
898,32110900071,7445042181,3808069986,12627644.76,Магнитогорск,Иркутск
899,32211110385,7445042181,3808069986,7709519.6,Магнитогорск,Иркутск
900,32211328323,7445042181,3808069986,4973902.69,Магнитогорск,Иркутск
901,32211498340,7445042181,3808069986,2915816.58,Магнитогорск,Иркутск
902,32110652954,7449006730,6315376946,2482794.0,Челябинск,Тюмень
903,32110653136,7449006730,1103006077,2118936.0,Челябинск,Сыктывкар
904,32211509175,7450001007,7714734225,6143375.0,Челябинск,Междуреченск
905,32008842852,7453011758,279000119,39900000.0,Уфа,Межгорье
906,32211087764,7453011758,7203066708,557800.0,Уфа,Тюмень
907,32109919597,7453313477,7447033136,620760.0,Челябинск,Челябинска
908,32109944133,7453313477,7450006213,7835283.63,Челябинск,Челябинск
909,32110067447,7453313477,7451454271,645600.0,Челябинск,Челябинск
910,32110705108,7453313477,7450015440,500000.0,Челябинск,Челябинск
911,32110713526,7453313477,7450015440,1100000.0,Челябинск,Челябинск
912,32110713801,7453313477,7450015440,1800000.0,Челябинск,Челябинск
913,32110714267,7453313477,7450015440,3900000.0,Челябинск,Челябинск
914,32110881925,7453313477,7417007499,272000.0,Челябинск,Сатка
915,32110963446,7453313477,7447027510,2096660.0,Челябинск,Челябинск
916,32110998155,7453313477,7450025640,577458.34,Челябинск,Челябинск
917,32110999078,7453313477,7452019585,1118990.0,Челябинск,Челябинска
918,32211016496,7453313477,7450035983,465130.0,Челябинск,Челябинск
919,32211033787,7453313477,7423001110,389888.51,Челябинск,Снежинск
920,32211043436,7453313477,7404024955,741557.0,Челябинск,Златоуст
921,32211047372,7453313477,7450015440,300000.0,Челябинск,Челябинск
922,32211049265,7453313477,7450015440,300000.0,Челябинск,Челябинск
923,32211049405,7453313477,7450015440,2000000.0,Челябинск,Челябинск
924,32211087775,7453313477,7418006770,483281.98,Челябинск,Троицк
925,32211123493,7453313477,7418006770,385123.0,Челябинск,Троицк
926,32211123509,7453313477,7418006770,180000.0,Челябинск,Троицк
927,32211209699,7453313477,6608001915,441686289.63,Челябинск,Екатеринбург
928,32211209872,7453313477,6608001915,1499241.77,Челябинск,Екатеринбург
929,32211895439,7606053324,4401002490,3537653.4,Ярославль,Кострома
930,32211897376,7606053324,2901179251,657183.91,Ярославль,Архангельск
931,32110263770,7701004101,7712094033,851281.8,Москва,Химки
932,32110308757,7701004101,7702070139,9262500.0,Москва,Санкт-Петербург-Петербург-Петербург
933,32110311455,7701004101,7702070139,21700170.0,Москва,Санкт-Петербург-Петербург-Петербург
934,32110311680,7701004101,7702070139,409748.5,Москва,Санкт-Петербург-Петербург-Петербург
935,32110322009,7701004101,7712094033,134507033.14,Москва,Химки
936,32110328848,7701004101,7702070139,2922496.8,Москва,Санкт-Петербург-Петербург-Петербург
937,32110351341,7701004101,4024014024,19890193.5,Москва,Боровск
938,32110354702,7701004101,7702070139,2996965903.48,Москва,Санкт-Петербург-Петербург-Петербург
939,32110384910,7701004101,7701984274,21090394.0,Москва,Москва
940,32110441214,7701004101,7702070139,24874598.4,Москва,Санкт-Петербург-Петербург-Петербург
941,32110456126,7701004101,7702070139,11382897.6,Москва,Санкт-Петербург-Петербург-Петербург
942,32110500675,7701004101,7702070139,67906007.82,Москва,Санкт-Петербург-Петербург-Петербург
943,32110553851,7701004101,7702070139,6743114.0,Москва,Санкт-Петербург-Петербург-Петербург
944,32110559514,7701004101,5612042824,4793242.14,Москва,Тюмень
945,32110568942,7701004101,5612042824,22674269.26,Москва,Тюмень
946,32110577233,7701004101,7702070139,375534.34,Москва,Санкт-Петербург-Петербург-Петербург
947,32110592105,7701004101,1101301856,4431915.0,Москва,Сыктывкар
948,32110634031,7701004101,7702070139,4287268.8,Москва,Санкт-Петербург-Петербург-Петербург
949,32110653355,7701004101,7702070139,27714554.24,Москва,Санкт-Петербург-Петербург-Петербург
950,32110693469,7701004101,7702070139,4237564.89,Москва,Санкт-Петербург-Петербург-Петербург
951,32110715602,7701004101,7702070139,22475880.54,Москва,Санкт-Петербург-Петербург-Петербург
952,32110715768,7701004101,7702070139,17349180.0,Москва,Санкт-Петербург-Петербург-Петербург
953,32110797511,7701004101,7702000406,3801640.0,Москва,Москва
954,32110859336,7701004101,1101301856,2627490.48,Москва,Сыктывкар
955,32110862766,7701004101,7702070139,496491279.61,Москва,Санкт-Петербург-Петербург-Петербург
956,32110906049,7701004101,7702070139,57917430.0,Москва,Санкт-Петербург-Петербург-Петербург
957,32211033909,7701004101,7702070139,11300435.67,Москва,Санкт-Петербург-Петербург-Петербург
958,32211128696,7701004101,7702070139,6349249.96,Москва,Санкт-Петербург-Петербург-Петербург
959,32211129484,7701004101,7702070139,129647034.72,Москва,Санкт-Петербург-Петербург-Петербург
960,32211682650,7701004101,6315376946,1067108149.6,Москва,Тюмень
961,32110340368,7701215046,3801068292,239316.0,Москва,Ангарск
962,32110422826,7701215046,2722086642,4411450.8,Москва,Хабаровск
963,32110439076,7701215046,1660000344,680.4,Москва,Казань
964,32110508372,7701215046,7202010269,719386.8,Москва,Тюмень
965,32110656138,7701215046,3801068292,556617.6,Москва,Ангарск
966,32110905491,7701215046,2722086642,2329872.0,Москва,Хабаровск
967,32110941170,7701215046,4216003509,2480637.0,Москва,Новокузнецк
968,32110988060,7701215046,7838429337,33383684.0,Москва,Санкт-Петербург-Петербург-Петербург
969,32211090554,7701215046,6316000632,1000000.0,Москва,Самара
970,32211131758,7701215046,7712014856,1459033.55,Москва,Химки
971,32211519739,7701215046,5047046105,300000.0,Москва,Москва
972,32009397728,7701330105,6315800040,1950000.0,Москва,Самара
973,32110332778,7701330105,7708639622,103440.0,Москва,Москва
974,32110390024,7701330105,7708639622,135144.72,Москва,Москва
975,32110517984,7701330105,6315800040,2200000.0,Москва,Самара
976,32008793998,7701341820,7707083893,57815950.15,Москва,Москва
977,32008860023,7701341820,7707083893,271326.0,Москва,Москва
978,32008878405,7701394860,7701885820,17552563.69,Москва,Москва
979,32009060057,7701394860,7701885820,57048235.43,Москва,Москва
980,32009194621,7701394860,7701885820,3566955.04,Москва,Москва
981,32110297211,7701394860,7701885820,2699359.64,Москва,Москва
982,32110504482,7701394860,7701885820,84539143.68,Москва,Москва
983,32110641949,7701394860,7701885820,9861366.36,Москва,Москва
984,32211310922,7701394860,7701885820,36473584.9,Москва,Москва
985,32211337692,7701394860,7701885820,9047371.0,Москва,Москва
986,32211466060,7701394860,7701885820,3314347.67,Москва,Москва
987,32110945530,7701984274,7706031317,115000.0,Москва,Москва
988,32211022394,7701984274,7721022959,2686580.84,Москва,Москва
989,32211024348,7701984274,7733797622,463228.44,Москва,Москва
990,32211042810,7701984274,7734121555,165000.0,Москва,Москва
991,32211051748,7701984274,5047046105,3869453.58,Москва,Москва
992,32211051947,7701984274,5047046105,800000.0,Москва,Москва
993,32211052215,7701984274,5047046105,750951.33,Москва,Москва
994,32211085623,7701984274,7736149669,170604.36,Москва,Москва
995,32211668315,7701984274,7733797622,1085416.38,Москва,Москва
996,32211674994,7701984274,5003006930,4010728.57,Москва,Москва
997,32211675028,7701984274,5003006930,6341598.26,Москва,Москва
998,32211728219,7701984274,5047046105,1305982.47,Москва,Москва
999,32211732488,7701984274,5047046105,7094617.81,Москва,Москва
1000,32211830675,7701984274,7710103758,16900000.0,Москва,Москва
1001,32211849627,7701984274,7733231361,39503.48,Москва,Москва
1002,32211855914,7701984274,7733231361,27812.52,Москва,Москва
1003,32211856240,7701984274,7733231361,235480.08,Москва,Москва
1004,32008775385,7702038150,7743628060,498600.0,Москва,Москва
1005,32008867374,7702038150,7729698690,663000.0,Москва,Москва
1006,32008901898,7702038150,7719061340,332350.0,Москва,Москва
1007,32009349925,7702038150,7726008570,39000.0,Москва,Москва
1008,32110632561,7702038150,7726008570,39000.0,Москва,Москва
1009,32211030574,7702038150,5009033419,2310000.0,Москва,Москва
1010,32211042332,7702038150,7723836671,871200.0,Москва,Москва
1011,32211043453,7702038150,7743628060,293250.0,Москва,Москва
1012,32008779932,7702352454,7805035023,170000.0,Москва,Санкт-Петербург-Петербург-Петербург
1013,32009083150,7702352454,6164059445,700000.0,Москва,Ростов
1014,32009361729,7702352454,6164059445,499999.0,Москва,Ростов
1015,32009502720,7702352454,6164059445,499999.0,Москва,Ростов
1016,32110106414,7702352454,7805035023,6000000.0,Москва,Санкт-Петербург-Петербург-Петербург
1017,32110130113,7702352454,2540035227,396978.72,Москва,Владивосток
1018,32110462600,7702352454,7805035023,1800000.0,Москва,Санкт-Петербург-Петербург-Петербург
1019,32110537201,7702352454,5190123078,29700000.0,Москва,Мурманск
1020,32110630101,7702352454,1435029085,0.11,Москва,Якутск
1021,32110830773,7702352454,2540035227,238266.46,Москва,Владивосток
1022,32111000478,7702352454,7805035023,1896400.0,Москва,Санкт-Петербург-Петербург-Петербург
1023,32211068558,7702352454,7805035023,210704.0,Москва,Санкт-Петербург-Петербург-Петербург
1024,32211433028,7702352454,5190123078,29635200.0,Москва,Мурманск
1025,32211522017,7702352454,2540035227,169965.86,Москва,Владивосток
1026,32211810955,7702390587,3406000230,5780484.81,Москва,Еланский
1027,32211922326,7702420263,2466189073,1099922.95,Краснодар,Красноярск
1028,32211922338,7702420263,2466189073,2155943.91,Краснодар,Красноярск
1029,32211922342,7702420263,2466189073,11248252.21,Краснодар,Красноярск
1030,32211926826,7702420263,2466189073,6644331.81,Краснодар,Красноярск
1031,32110630136,7702521529,5042109739,1004497.52,Москва,Сергиев
1032,32110880683,7702583250,6315376946,3068412.0,Москва,Тюмень
1033,32211241793,7702583250,1435029085,5484010.0,Москва,Якутск
1034,32211241795,7702583250,1435029085,2717208.0,Москва,Якутск
1035,32211390912,7702583250,3808069986,60496710.72,Москва,Иркутск
1036,32211735615,7702583250,6315376946,1117950.6,Москва,Тюмень
1037,32110406778,7702596813,3917000448,389730.45,Калининград,Гурьевский
1038,32110922071,7702596813,3905011741,148502.4,Калининград,Калининград
1039,32211557090,7702643686,1435029085,32880000.0,Москва,Якутск
1040,32009555296,7703618121,7722467407,301600.0,Одинцово,Москва
1041,32211244326,7703618121,4028059805,400000.0,Одинцово,Калуга
1042,32110507715,7704216778,5408167950,855489.0,Москва,Новосибирск
1043,32110674456,7704216778,5408167950,1048766.4,Москва,Новосибирск
1044,32211417923,7704217309,8601022074,20460000.0,Москва,Ханты-Мансийск-Мансийск-Мансийск
1045,32211519342,7704217309,3808069986,46000000.0,Москва,Иркутск
1046,32211581439,7704217309,3808069986,5933452.98,Москва,Иркутск
1047,32211714455,7704217309,3808069986,2194002.56,Москва,Иркутск
1048,32211069124,7704218694,5501102429,350000.0,Москва,Омск
1049,32211113420,7704228075,6905079311,2112712.9,Москва,Тверь
1050,32211910467,7704228075,4634006994,100000.0,Москва,Курчатов
1051,32110411654,7704555837,2709001590,3291232.4,Москва,Ванино
1052,32110580553,7704555837,7714734225,354112.25,Москва,Междуреченск
1053,32110754290,7704555837,6314012801,46619095.8,Москва,Самара
1054,32110883685,7704555837,6314012801,20655000.0,Москва,Самара
1055,32211263088,7704555837,7714734225,1443464.5,Москва,Междуреченск
1056,32211263089,7704555837,7714734225,463207.5,Москва,Междуреченск
1057,32211283591,7704555837,7722245108,2344029.0,Москва,Челябинск
1058,32211331999,7704555837,8911015126,50000000.0,Москва,Губкинский
1059,32211379748,7704555837,7714734225,873788.39,Москва,Междуреченск
1060,32009158705,7704582421,6320013673,8000000.0,Москва,Тольятти
1061,32110011936,7704582421,6320013673,11000000.0,Москва,Тольятти
1062,32008753005,7704784450,4431002987,149173000.72,Москва,Волгореченск
1063,32008757150,7704784450,4431002987,328330.0,Москва,Волгореченск
1064,32008766493,7704784450,4431002987,1821240.0,Москва,Волгореченск
1065,32008766722,7704784450,4431002987,2320740.0,Москва,Волгореченск
1066,32008804839,7704784450,4431002987,2147100.0,Москва,Волгореченск
1067,32008820304,7704784450,8904010254,543342.74,Москва,Новый Уренгой Уренгой Уренгой
1068,32009533815,7704784450,4431002987,447460.0,Москва,Волгореченск
1069,32109878622,7704784450,4431002987,151400350.0,Москва,Волгореченск
1070,32109878817,7704784450,4431002987,393650.0,Москва,Волгореченск
1071,32211612349,7704844420,2901295280,408643.2,Тверь,Архангельск
1072,32211612358,7704844420,2901295280,238258.8,Тверь,Архангельск
1073,32211627145,7704844420,2901295280,510240.0,Тверь,Архангельск
1074,32211627158,7704844420,2901295280,510240.0,Тверь,Архангельск
1075,32211627176,7704844420,2901295280,465852.24,Тверь,Архангельск
1076,32211627188,7704844420,2901295280,490974.0,Тверь,Архангельск
1077,32211627200,7704844420,2901295280,401706.0,Тверь,Архангельск
1078,32211644129,7704844420,7723015587,150241.29,Тверь,Москва
1079,32211670056,7704844420,2526006778,2222135.82,Тверь,Пожарский
1080,32211734627,7704844420,5047054473,969614.79,Тверь,Москва
1081,32110889780,7705034202,2319070831,1019283.84,Солнечногорск,Сочи
1082,32211070989,7705034202,6316000632,1000000.0,Солнечногорск,Самара
1083,32211269622,7705034202,3302001158,1780500.0,Солнечногорск,Владимир
1084,32211392909,7705034202,3302001158,2191500.0,Солнечногорск,Владимир
1085,32211619690,7705034202,6454004110,1003195.4,Солнечногорск,Саратов
1086,32211681687,7705034202,6454004110,604846.0,Солнечногорск,Саратов
1087,32009181337,7705035012,7721678652,15000000.0,Москва,Москва
1088,32009183560,7705035012,7721678652,16850000.0,Москва,Москва
1089,32008978872,7705058323,7707083893,217710825.0,Москва,Москва
1090,32009387449,7705058323,5025018591,0.0,Москва,Химки
1091,32009845584,7705058323,7705035012,15005754.64,Москва,Москва
1092,32110497026,7705058323,2315012204,180000.0,Москва,Новороссийск
1093,32110808852,7705133757,7701984274,895320.0,Москва,Москва
1094,32110818265,7705133757,7701984274,1390440.0,Москва,Москва
1095,32110891541,7705133757,7701024933,524925.0,Москва,Москва
1096,32110988825,7705133757,5753056072,3700000.0,Москва,Орёл
1097,32110988944,7705133757,5753056072,170000.0,Москва,Орёл
1098,32211081132,7705133757,7705997884,1850000.0,Москва,Москва
1099,32110879786,7705424509,7203058440,1186560.0,Москва,Тюмень
1100,32110895502,7705424509,8602001091,2484580.0,Москва,Сургут
1101,32110900195,7705424509,7203058440,1320300.0,Москва,Тюмень
1102,32110906103,7705424509,7203058440,829500.0,Москва,Тюмень
1103,32110913272,7705424509,8602001285,3600000.0,Москва,Сургут
1104,32110919257,7705424509,7203217756,434042.0,Москва,Тюмень
1105,32110925555,7705424509,7203058440,346080.0,Москва,Тюмень
1106,32110925639,7705424509,7203058440,648900.0,Москва,Тюмень
1107,32110944916,7705424509,8602015961,23760904.0,Москва,Сургут
1108,32110947262,7705424509,7202100152,330480.0,Москва,Тюмень
1109,32110947742,7705424509,7202100152,282000.0,Москва,Тюмень
1110,32110951236,7705424509,7204120041,550000.0,Москва,Тюмень
1111,32110963447,7705424509,7204036223,13558500.0,Москва,Псков
1112,32110964277,7705424509,7205018940,1788347.5,Москва,Ишим
1113,32110990990,7705424509,7205018682,511446.91,Москва,Ишим
1114,32110993576,7705424509,7224037151,1942139.04,Москва,Тюмень
1115,32110996801,7705424509,7205018890,2000000.0,Москва,Ишим
1116,32110997836,7705424509,7207000070,6999993.0,Москва,Ялуторовск
1117,32110999273,7705424509,7205018530,480000.0,Москва,Ишимский
1118,32111013275,7705424509,4502006130,2047648.18,Москва,Шадринск
1119,32111013324,7705424509,7206027979,533000.0,Москва,Тобольск
1120,32211016906,7705424509,7206037208,850000.0,Москва,Тобольск
1121,32211022849,7705424509,7205018851,372800.0,Москва,Ишима
1122,32211023277,7705424509,7203003137,4337647.5,Москва,Тюмень
1123,32211023304,7705424509,7206048915,700000.0,Москва,Тобольск
1124,32211025313,7705424509,7205012916,670000.0,Москва,Ишим
1125,32211026229,7705424509,7205018700,2890000.0,Москва,Ишим
1126,32211030410,7705424509,7205018516,1230000.0,Москва,Ишимский
1127,32211038612,7705424509,7225005152,700000.0,Москва,Уват
1128,32211087991,7705424509,7203000601,1450000.0,Москва,Тюмень
1129,32211121233,7705424509,7203116331,5531385.6,Москва,Псков
1130,32211687843,7705424509,7202029100,170000.0,Москва,Тюмень
1131,32211786828,7705424509,7203000601,1812500.0,Москва,Тюмень
1132,32211787009,7705424509,7204036223,19997415.0,Москва,Псков
1133,32211789314,7705424509,7202029100,1200000.0,Москва,Тюмень
1134,32211797978,7705424509,7203000538,1765298.14,Москва,Тюмень
1135,32211810038,7705424509,7206037208,1500000.0,Москва,Тобольск
1136,32211811858,7705424509,7206037208,1300000.0,Москва,Тобольск
1137,32211842320,7705424509,7203116268,3368620.0,Москва,Псков
1138,32211852866,7705424509,8602001285,3600000.0,Москва,Сургут
1139,32211884394,7705424509,7202029100,200000.0,Москва,Тюмень
1140,32009789005,7705475711,3302001158,724832.5,Москва,Владимир
1141,32110035968,7705532790,7720261827,3840000000.0,Москва,Салехард
1142,32008945028,7705705370,7708155798,300000.0,Москва,Москва
1143,32110048158,7705705370,7708155798,300000.0,Москва,Москва
1144,32211095035,7705705370,7708155798,186000.0,Москва,Москва
1145,32009831663,7705750968,8611005744,504000.0,Москва,Сосновка
1146,32009834673,7705750968,8611004998,150000.0,Москва,Белоярский
1147,32009836279,7705750968,8611004998,800000.0,Москва,Белоярский
1148,32110843050,7705750968,8611004998,900000.0,Москва,Белоярский
1149,32110930540,7705750968,8611005744,517500.0,Москва,Сосновка
1150,32110980592,7705750968,8611004998,250000.0,Москва,Белоярский
1151,32009027669,7705880068,2801142120,9761400.0,Москва,Благовещенск
1152,32009028183,7705880068,2812171162,2766600.0,Москва,Благовещенский
1153,32009565894,7705880068,2829000327,1175832.0,Москва,Шимановский
1154,32009756195,7705880068,2401004101,8095595.19,Москва,Абан
1155,32110180032,7705880068,1106024691,5795712.0,Москва,Усинск
1156,32110486762,7705880068,7606053324,937500000.0,Москва,Ярославль
1157,32211299621,7705880068,6315376946,29815014.96,Москва,Тюмень
1158,32211758672,7705880068,7704784450,225000000.0,Москва,Москва
1159,32211758691,7705880068,7704784450,1640000000.0,Москва,Москва
1160,32211594919,7705989700,3808069986,104286393.57,Уфа,Иркутск
1161,32211681308,7705989700,3808069986,82495205.0,Уфа,Иркутск
1162,32211719288,7705989700,3808069986,18850000.0,Уфа,Иркутск
1163,32211755773,7705989700,3808069986,102604675.0,Уфа,Иркутск
1164,32211834827,7705989700,3808069986,87672590.2,Уфа,Иркутск
1165,32008794352,7706017070,6676000476,10000000.0,Москва,Ирбит
1166,32008796639,7706017070,6676000476,100000000.0,Москва,Ирбит
1167,32009559568,7706017070,6676000476,274456.0,Москва,Ирбит
1168,32110248517,7706017070,6676000476,1500000.0,Москва,Ирбит
1169,32008966657,7706107510,5948022406,0.0,Москва,Пермь
1170,32009622096,7706107510,7534018889,151492150.0,Москва,Чита
1171,32009824984,7706107510,8605013419,330000000.0,Москва,Мегион
1172,32111001287,7706107510,8605013419,330000000.0,Москва,Мегион
